合同编码,信贷客户编号,合同开始日,合同到期日,合同金额,保证人编号,保证金额,贷款余额,逾期余额,呆滞余额,呆帐余额
32059410061200100285,3219841000000329,2001/9/27,2002/3/12,"4,750,000.00",3219841000000316,"4,750,000.00",0.00,0.00,0.00,0.00
32059400061200100178,3219840000000018,2001/7/24,2002/1/20,"400,000.00",3219840000000395,"400,000.00",0.00,0.00,0.00,0.00
32199640016199700087,3219964001000085,1996/1/30,1996/8/25,"200,000.00",3219964001000047,"200,000.00","130,000.00",0.00,"130,000.00",0.00
32199640016199700157,3219964000000150,1995/6/13,1996/1/13,"50,000.00",3219964000000002,"50,000.00","50,000.00",0.00,0.00,"50,000.00"
32059550061200100058,3205955000000011,2001/11/26,2002/5/25,"5,000,000.00",3205955000000010,"5,000,000.00",0.00,0.00,0.00,0.00
32199630016199700281,3219963000000134,1995/6/29,1995/12/30,"150,000.00",3219963000000135,"150,000.00","150,000.00",0.00,0.00,"150,000.00"
32059500012200100011,3219850000000172,2001/2/2,2002/2/1,"20,000,000.00",3219850000000173,"20,000,000.00","20,000,000.00",0.00,0.00,0.00
32198650016199700077,3219865000000085,1993/5/18,1993/11/18,"250,000.00",3219865000000084,"250,000.00","250,000.00",0.00,"250,000.00",0.00
32059410061200100259,3219841000000329,2001/9/20,2002/3/19,"4,500,000.00",3219841000000316,"4,500,000.00",0.00,0.00,0.00,0.00
32059400049200100290,3205940000000013,2001/11/23,2002/5/31,"1,379,760.00",3205940000000031,"1,379,760.00",0.00,0.00,0.00,0.00
32199620016199700037,3219962000000032,1995/7/18,1995/12/17,"30,000.00",3219962001000033,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32059400061200100184,3219840000000362,2001/7/25,2002/1/25,"2,000,000.00",3219840000000062,"990,000.00",0.00,0.00,0.00,0.00
32059560016200100018,3219856000000057,2001/5/23,2002/5/22,"5,000,000.00",3219856000000090,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32198400001200002188,3219840000000399,2000/7/18,2003/7/17,"50,000,000.00",3219840000000173,"50,000,000.00","50,000,000.00",0.00,0.00,0.00
32059570061200100141,3219857000000048,2001/12/26,2002/6/25,"5,000,000.00",3219857000000077,"5,000,000.00",0.00,0.00,0.00,0.00
32199630011199700123,3219963000000072,1996/2/15,1996/2/25,"50,000.00",3219963000000064,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32199600016199700795,3219960000000194,1990/12/11,1991/11/15,"30,000.00",3219960000000195,"30,000.00","30,000.00",0.00,"30,000.00",0.00
32199640016199700106,3219964001000106,1995/8/9,1996/8/9,"40,000.00",3219964001000107,"40,000.00","40,000.00",0.00,"40,000.00",0.00
32199640016199700043,3219964001000049,1996/1/17,1996/3/28,"40,000.00",3219964000000050,"40,000.00",0.00,0.00,0.00,0.00
32199600016199700201,3219960000000205,1993/12/10,1994/6/21,"130,000.00",3219960000000203,"130,000.00","36,160.00",0.00,"36,160.00",0.00
32059620061200100118,3205962000000014,2001/11/16,2002/2/15,"400,000.00",3219962000000337,"400,000.00",0.00,0.00,0.00,0.00
32059620024200100113,3205962001000002,2001/10/23,2002/10/22,"500,000.00",3205962001000003,"500,000.00","500,000.00",0.00,0.00,0.00
32199620011199700092,3219962000000090,1994/12/30,1995/12/31,"25,000.00",3219962001000091,"25,000.00","25,000.00",0.00,"25,000.00",0.00
32199620016199700070,3219962001000070,1995/7/18,1995/10/17,"20,000.00",3219962001000071,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32059550016200000058,3219855000000028,2000/12/29,2001/12/28,"1,440,000.00",3219855000000081,"1,440,000.00","684,108.75",0.00,"684,108.75",0.00
32059400054200100291,3205940000000013,2001/11/23,2002/5/31,"2,759,520.00",3205940000000031,"2,759,520.00",0.00,0.00,0.00,0.00
32059550012200100029,3219855000000051,2001/5/31,2002/5/30,"6,300,000.00",3205955001000013,"6,300,000.00","6,300,000.00",0.00,0.00,0.00
32199620016199700037,3219962000000032,1995/7/18,1995/12/17,"30,000.00",3219962001000033,"30,000.00","30,000.00",0.00,"30,000.00",0.00
3205940001J200100206,3219840000000335,2001/8/21,2002/2/20,"15,000,000.00",3205940000000015,"15,000,000.00","15,000,000.00",0.00,0.00,0.00
32199600016199700428,3219960001000461,1997/3/13,1997/11/12,"60,000.00",3219960000000460,"60,000.00",0.00,0.00,0.00,0.00
32059740016200100051,3219874000000060,2001/6/29,2002/6/28,"3,000,000.00",3205974000000009,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
3205957001J200100094,3219865000000012,2001/7/10,2002/1/9,"5,000,000.00",3219865000000013,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32059730025200100011,3205973000000015,2001/5/16,2004/5/15,"222,600.00",3205973000000016,"222,600.00","179,319.00",0.00,0.00,0.00
32059410061200100280,3219841000000329,2001/9/27,2002/3/12,"4,500,000.00",3219841000000316,"4,500,000.00",0.00,0.00,0.00,0.00
32198400016199700341,3219840000000240,1988/5/21,1989/5/21,"100,000.00",3219840000000264,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199640016199700078,3219964000000079,1996/4/17,1996/11/17,"200,000.00",3219964000000042,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199600023199700042,3219960000000047,1992/1/1,1993/12/31,"510,000.00",3219960000000048,"510,000.00","510,000.00",0.00,"510,000.00",0.00
32059560016200100025,3219856000000119,2001/6/11,2002/6/10,"1,000,000.00",3219856000000120,"1,000,000.00","1,000,000.00",0.00,0.00,0.00
32199600016199700552,3219960000000586,1992/10/7,1992/12/21,"20,000.00",3219960000000587,"20,000.00","10,000.00",0.00,"10,000.00",0.00
3205955001H200100045,3219855000000009,2001/8/31,2002/8/30,"3,000,000.00",3219855000000085,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
32059400016200100049,3219840000000362,2001/3/13,2002/3/12,"5,000,000.00",3219840000000062,"2,250,000.00","5,000,000.00",0.00,0.00,0.00
32059410041200000373,3219841000000004,2000/12/8,2001/12/27,"7,800,000.00",3219841000000005,"6,630,000.00",0.00,0.00,0.00,0.00
32199600002199700783,3219960000000132,1993/1/11,1993/5/11,"200,000.00",3219960000000133,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199610022199700654,3219961001000221,1992/11/27,1993/5/24,"12,000.00",3219961001000277,"12,000.00","12,000.00",0.00,"12,000.00",0.00
32198410014199700211,3219841000000160,1996/12/24,1997/6/24,"7,000,000.00",3219841000000166,"7,000,000.00",0.00,0.00,0.00,0.00
32059410061200100251,3219841000000329,2001/9/20,2002/3/19,"4,900,000.00",3219841000000316,"4,900,000.00",0.00,0.00,0.00,0.00
32199630011199700115,3219963000000069,1995/10/23,1995/11/22,"200,000.00",3219963000000070,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32059560049200100046,3219856000000057,2001/8/28,2001/11/30,"677,357.37",3219856000000086,"327,357.37",0.00,0.00,0.00,0.00
32059500012200100072,3219850000000172,2001/6/18,2002/6/17,"10,000,000.00",3219850000000173,"10,000,000.00","10,000,000.00",0.00,0.00,0.00
32198730001199900191,3219873000000023,1999/12/28,2009/9/20,"28,000,000.00",3219873000000024,"28,000,000.00","28,000,000.00",0.00,0.00,0.00
32059620061200100106,3219962000000167,2001/9/29,2002/1/28,"1,000,000.00",3205962000000001,"1,000,000.00",0.00,0.00,0.00,0.00
32199630016199700204,3219963000000096,1993/5/5,1993/8/29,"200,000.00",3219963000000097,"200,000.00","100,000.00",0.00,0.00,"100,000.00"
32198410012199900957,3219841000000104,1999/1/26,2000/1/25,"18,190,000.00",3219841000000178,"18,190,000.00",0.00,0.00,0.00,0.00
32198560016199700024,3219856000000030,1996/12/10,1997/11/10,"500,000.00",3219856000000031,"500,000.00","450,000.00",0.00,"450,000.00",0.00
3205973001J200100035,3219873000000025,2001/11/29,2002/11/28,"12,000,000.00",3219873000000026,"12,000,000.00","12,000,000.00",0.00,0.00,0.00
32198400001199900896,3219840000000362,1999/3/15,2002/3/15,"3,000,000.00",3219840000000363,"1,350,000.00","3,000,000.00",0.00,0.00,0.00
3205941001H200100292,3219841000000141,2001/9/27,2002/9/26,"5,000,000.00",3219841000000142,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32199620016199700065,3219962000000062,1995/7/18,1995/12/17,"50,000.00",3219962000000063,"50,000.00","50,000.00",0.00,"50,000.00",0.00
32198530016199700100,3219853000000110,1994/8/23,1996/2/22,"300,000.00",3219853000000112,"300,000.00","150,000.00",0.00,"150,000.00",0.00
3205940001J200100228,3219840000000362,2001/9/20,2002/9/19,"8,000,000.00",3219840000000363,"4,400,000.00","8,000,000.00",0.00,0.00,0.00
32199640011199700224,3219964000000186,1996/4/22,1996/10/25,"450,000.00",3219964001000014,"450,000.00","450,000.00",0.00,"450,000.00",0.00
32198740061199700027,3219874000000041,1997/6/16,1997/12/16,"20,000,000.00",3219874000000042,"20,000,000.00",0.00,0.00,0.00,0.00
32199630018199700395,3219963000000040,1996/3/26,1996/9/28,"100,000.00",3219963001000041,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32199600016199700226,3219960000000235,1991/6/8,1991/12/21,"40,000.00",3219960000000215,"40,000.00","40,000.00",0.00,"40,000.00",0.00
32199600016199700242,3219960000000233,1990/11/15,1991/11/15,"75,000.00",3219960000000195,"75,000.00","75,000.00",0.00,"75,000.00",0.00
32059520049200100219,3219852000000014,2001/9/4,2002/12/31,"3,348,000.00",3219852000000015,"2,343,600.00",0.00,0.00,0.00,0.00
32198560016199700033,3219856000000042,1993/5/4,1993/11/4,"900,000.00",3219856000000043,"900,000.00",0.00,0.00,0.00,0.00
3205941001H200100226,3219841000000141,2001/8/23,2002/8/22,"2,500,000.00",3219841000000145,"2,500,000.00","2,500,000.00",0.00,0.00,0.00
32199640016199700036,3219964001000041,1995/3/25,1995/6/30,"100,000.00",3219964000000042,"100,000.00",0.00,0.00,0.00,0.00
32199610016199700488,3219961001000223,1993/1/16,1993/7/15,"10,000.00",3219961001000224,"10,000.00","4,000.00",0.00,"4,000.00",0.00
32198400016199700349,3219840000000249,1992/12/31,1993/10/30,"150,000.00",3219840000000268,"150,000.00","150,000.00",0.00,"150,000.00",0.00
32059410061200100250,3219841000000329,2001/9/20,2002/3/19,"4,900,000.00",3219841000000316,"4,900,000.00",0.00,0.00,0.00,0.00
32199640016199700180,3219964000000164,1995/5/12,1995/12/12,"50,000.00",3219964000000116,"50,000.00","50,000.00",0.00,0.00,"50,000.00"
3205940001H200100256,3219840000000157,2001/10/31,2002/10/30,"8,000,000.00",3219840000000352,"8,000,000.00","8,000,000.00",0.00,0.00,0.00
3205951001R200100041,3219851000000056,2001/8/17,2002/8/16,"3,000,000.00",3219851000000057,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
3205951001J200100042,3219851000000041,2001/8/22,2002/2/21,"10,000,000.00",3219851000000097,"10,000,000.00","10,000,000.00",0.00,0.00,0.00
32059620011200100093,3219962000000024,1996/2/12,1996/7/12,"20,000.00",3219962000000025,"20,000.00","20,000.00",0.00,"20,000.00",0.00
32199610002199700604,3219961001000244,1992/10/12,1993/4/8,"300,000.00",3219961001000245,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32199600018199700385,3219960000000414,1988/6/18,1988/12/15,"300,000.00",3219960000000415,"300,000.00","300,000.00",0.00,"300,000.00",0.00
32059740022200100050,3219874000000048,2001/5/25,2002/5/24,"2,500,000.00",3219874000000061,"2,500,000.00","820,000.00",0.00,0.00,0.00
3205957001J200100094,3219865000000012,2001/7/10,2002/1/9,"5,000,000.00",3219865000000013,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
32059640011200100063,3219964000000174,2001/6/20,2002/6/13,"2,000,000.00",3219964000000168,"2,000,000.00","2,000,000.00",0.00,0.00,0.00
32198410016199700087,3219841000000081,1995/5/9,1995/11/9,"2,000,000.00",3219841000000082,"2,000,000.00",0.00,0.00,0.00,0.00
3205941001R200100244,3219841001000103,2001/9/12,2002/9/11,"4,000,000.00",3219841000000105,"3,000,000.00","4,000,000.00",0.00,0.00,0.00
32059400019200100091,3219840000000076,2001/4/29,2002/4/28,"10,000,000.00",3219840000000391,"10,000,000.00","10,000,000.00",0.00,0.00,0.00
32199640011199900906,3219964000000182,1999/11/5,2000/11/1,"370,000.00",3219964000000169,"370,000.00","370,000.00",0.00,"370,000.00",0.00
32199630016199700202,3219963000000096,1995/6/29,1995/12/30,"100,000.00",3219963000000098,"100,000.00","100,000.00",0.00,0.00,"100,000.00"
32199600016199700474,3219960000000518,1992/7/3,1993/1/3,"140,000.00",3219960000000519,"140,000.00","140,000.00",0.00,"140,000.00",0.00
32059530061200100087,3219853000000115,2001/9/24,2002/2/6,"10,000,000.00",3205953000000001,"10,000,000.00",0.00,0.00,0.00,0.00
32199600016199700182,3219960000000198,1992/7/27,1992/8/10,"15,000.00",3219960000000191,"15,000.00","2,000.00",0.00,"2,000.00",0.00
32059620016200100059,3219962000000167,2001/6/28,2002/5/27,"19,000,000.00",3219962000000168,"19,000,000.00","19,000,000.00",0.00,0.00,0.00
32059510016200100003,3219851000000045,2001/1/10,2002/1/9,"2,000,000.00",3219851000000046,"2,000,000.00","2,000,000.00",0.00,0.00,0.00
32059410012200100122,3219841000000207,2001/4/30,2002/4/29,"3,000,000.00",3219841000000152,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
32198400016199700341,3219840000000240,1988/5/21,1989/5/21,"100,000.00",3219840000000264,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32198400016199700349,3219840000000249,1992/12/31,1993/10/30,"150,000.00",3219840000000268,"150,000.00","150,000.00",0.00,"150,000.00",0.00
3205951001H200100033,3219851000000025,2001/7/19,2002/7/18,"9,000,000.00",3219851000000026,"9,000,000.00","9,000,000.00",0.00,0.00,0.00
32059400011200100212,3219840000000253,1996/5/21,1996/11/21,"200,000.00",3219840000000259,"200,000.00","200,000.00",0.00,"200,000.00",0.00
3205950001J200100093,3219850000000071,2001/8/7,2002/8/6,"3,000,000.00",3219850000000178,"3,000,000.00","3,000,000.00",0.00,0.00,0.00
32059410061200100288,3219841000000329,2001/9/27,2002/3/12,"4,750,000.00",3219841000000316,"1,900,000.00",0.00,0.00,0.00,0.00
32059620012200100040,3219962000000082,1994/12/14,1995/12/14,"600,000.00",3219962000000083,"600,000.00","400,000.00",0.00,"400,000.00",0.00
32198400001199900896,3219840000000362,1999/3/15,2002/3/15,"3,000,000.00",3219840000000062,"1,650,000.00","3,000,000.00",0.00,0.00,0.00
32059400016200100135,3219840000000362,2001/6/5,2002/6/4,"6,000,000.00",3219840000000062,"2,700,000.00","6,000,000.00",0.00,0.00,0.00
3205940001J200100228,3219840000000362,2001/9/20,2002/9/19,"8,000,000.00",3219840000000062,"3,600,000.00","8,000,000.00",0.00,0.00,0.00
32198400001200001725,3219840000000378,2000/1/14,2002/12/9,"7,000,000.00",3219840000000103,"7,000,000.00","7,000,000.00",0.00,0.00,0.00
32199600016199700243,3219960000000193,1992/11/17,1993/11/17,"100,000.00",3219960000000247,"100,000.00","100,000.00",0.00,"100,000.00",0.00
32059620061200100110,3219962000000167,2001/10/15,2002/2/14,"1,000,000.00",3205962000000001,"1,000,000.00",0.00,0.00,0.00,0.00
3205941001H200100200,3219841000000095,2001/7/18,2002/7/17,"10,000,000.00",3219841000000151,"10,000,000.00","10,000,000.00",0.00,0.00,0.00
3205954001J200100244,3219854000000032,2001/12/7,2002/12/6,"60,000,000.00",3219854000000034,"60,000,000.00","60,000,000.00",0.00,0.00,0.00
32059550012200100005,3219855000000051,2001/1/22,2002/1/21,"13,500,000.00",3219855000000052,"13,500,000.00","13,500,000.00",0.00,0.00,0.00
32198660024199800527,3219866000000178,1998/12/30,1999/12/30,"5,000,000.00",3219866000000179,"5,000,000.00","3,410,000.00",0.00,"3,410,000.00",0.00
3205961001J200100011,3219961000000215,2001/7/13,2002/7/12,"2,700,000.00",3219961000000216,"1,500,000.00","2,700,000.00",0.00,0.00,0.00
32059740018200000005,3219874000000062,2000/9/27,2001/3/26,"1,000,000.00",3219874000000063,"1,000,000.00",0.00,0.00,0.00,0.00
32199600011199700788,3219960000000558,1996/6/13,1996/12/20,"450,000.00",3219960000000559,"450,000.00","450,000.00",0.00,"450,000.00",0.00
3205951001J200100074,3219851000000041,2001/11/23,2002/5/22,"10,000,000.00",3219851000000097,"10,000,000.00","10,000,000.00",0.00,0.00,0.00
32198730016199800084,3219873000000002,1998/10/16,1999/10/15,"20,000,000.00",3219873000000003,"20,000,000.00",0.00,0.00,0.00,0.00
32059600061200100042,3219960000000709,2001/7/6,2001/12/24,"2,000,000.00",3219960000000769,"2,000,000.00",0.00,0.00,0.00,0.00
32059620016200100026,3219962001000321,1995/4/10,1996/2/10,"200,000.00",3219962000000252,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199640016199700104,3219964001000104,1993/10/11,1994/3/21,"30,000.00",3219964000000089,"30,000.00",0.00,0.00,0.00,0.00
32199620011199700353,3219962000000211,1996/4/8,1996/12/1,"40,000.00",3219962000000213,"40,000.00","40,000.00",0.00,"40,000.00",0.00
32059550016200100001,3205955000000003,2001/1/9,2002/1/8,"2,500,000.00",3205955000000004,"2,500,000.00","2,500,000.00",0.00,0.00,0.00
32059550061200100057,3205955000000011,2001/11/22,2002/2/21,"500,000.00",3205955000000010,"500,000.00",0.00,0.00,0.00,0.00
32198500002199700071,3219850000000101,1991/8/2,1992/12/31,"300,000.00",3219850001000045,"300,000.00",0.00,0.00,0.00,0.00
32198400002199700427,3219840000000239,1986/6/16,1989/6/18,"700,000.00",3219840000000266,"700,000.00","680,000.00",0.00,"680,000.00",0.00
32198630024199700076,3219863000000106,1987/12/31,1988/3/31,"600,000.00",3219863000000107,"600,000.00",0.00,0.00,0.00,0.00
32059740061200100078,3219874000000066,2001/9/29,2002/3/29,"6,500,000.00",3219874000000067,"6,500,000.00",0.00,0.00,0.00,0.00
32198630018199700156,3219863000000111,1993/3/5,1993/9/5,"150,000.00",3219863000000112,"150,000.00","60,596.00",0.00,"60,596.00",0.00
3205941001R200100244,3219841001000103,2001/9/12,2002/9/11,"4,000,000.00",3219841000000104,"1,000,000.00","4,000,000.00",0.00,0.00,0.00
32059670012200100009,3219867000000028,2001/3/29,2002/3/28,"3,700,000.00",3219867000000052,"3,700,000.00","3,700,000.00",0.00,"3,700,000.00",0.00
32199640011199700198,3219964000000176,1996/9/6,1997/3/15,"40,000.00",3219964000000168,"40,000.00",0.00,0.00,0.00,0.00
32199630016199700280,3219963000000133,1995/12/31,1996/12/20,"400,000.00",3219963000000132,"400,000.00",0.00,0.00,0.00,0.00
32199630016200001155,3219963000000177,2000/7/20,2002/7/19,"2,000,000.00",3219963000000035,"2,000,000.00","2,000,000.00",0.00,0.00,0.00
32199600016199700060,3219960000000066,1990/12/22,1991/12/21,"382,000.00",3219960000000067,"382,000.00","382,000.00",0.00,"382,000.00",0.00
32059410041200100272,3219841000000004,2001/9/24,2001/12/23,"1,000,000.00",3219841000000005,"800,000.00",0.00,0.00,0.00,0.00
32199620018199700612,3219962000000271,1995/12/29,1996/8/27,"200,000.00",3219962000000270,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32059510002200100015,3219851000000059,2001/4/29,2003/10/28,"14,000,000.00",3219851000000070,"14,000,000.00","14,000,000.00",0.00,0.00,0.00
32059410011200100168,3219841000000004,2001/6/19,2002/6/18,"2,800,000.00",3219841000000005,"2,800,000.00","2,800,000.00",0.00,0.00,0.00
3205964001R200100090,3219964000000211,2001/8/27,2002/8/26,"5,000,000.00",3219964000000212,"5,000,000.00","5,000,000.00",0.00,0.00,0.00
3205957001W200100104,3219857000000039,2001/8/17,2002/8/16,"1,100,000.00",3219857000000040,"1,100,000.00","900,000.00",0.00,0.00,0.00
32199620018199700273,3219962000000119,1996/4/5,1996/6/5,"200,000.00",3219962000000046,"200,000.00","200,000.00",0.00,"200,000.00",0.00
3205963001W200100105,3219963000000177,2001/12/12,2002/11/16,"2,000,000.00",3219963000000035,"2,000,000.00","2,000,000.00",0.00,0.00,0.00
32198570016199700021,3219857000000013,1994/11/20,1995/5/20,"400,000.00",3219857000000014,"400,000.00","400,000.00",0.00,0.00,"400,000.00"
32059620011200100077,3219962000000099,1996/5/20,1996/12/31,"200,000.00",3219962000000100,"200,000.00","200,000.00",0.00,"200,000.00",0.00
32199610018199901131,3219961001000304,1999/10/26,2000/10/25,"90,000.00",3219961000000042,"90,000.00","60,000.00",0.00,"60,000.00",0.00
3205955001J200100066,3219855000000058,2001/12/18,2002/12/17,"1,500,000.00",3219855000000088,"1,500,000.00","1,500,000.00",0.00,0.00,0.00
32198730016199700058,3219873000000006,1997/7/31,1998/6/20,"1,000,000.00",3219873000000007,"1,000,000.00","940,000.00",0.00,"940,000.00",0.00
